16025|Mt Elgon Sub County Hospital|BUNGOMA
16026|Muhabini Medical Clinic|VIHIGA
16027|Muhaka Health Centre|KAKAMEGA
16028|Mukhe Dispensary|BUNGOMA
16029|Mukhobola Health Centre|BUSIA
16030|Mukumu Hospital|KAKAMEGA
16031|Mukuyu Dispensary|KAKAMEGA
16032|Mulele Dispensary|VIHIGA
16033|Mulwanda Dispensary|KAKAMEGA
16034|Mumbule Dispensary|BUNGOMA
16035|Mumias Model Health Centre|KAKAMEGA
16036|Mumias Maternity|Kakamega
16037|Matungu Sub-District Hospital|KAKAMEGA
16038|Mumias Sugar Clinic|KAKAMEGA
16039|Mummys Medical Clinic|VIHIGA
16040|Mundoli Health Centre|KAKAMEGA
16041|Munganga Dispensary|KAKAMEGA
16042|Mungungu Dispensary|KAKAMEGA
16043|Munongo Dispensary|BUSIA
16044|Munoywa Dispensary|VIHIGA
16045|Munyanza Nursing Home|KAKAMEGA
16046|Munyuki Dispensary|KAKAMEGA
16047|Murhanda Medical Clinic|KAKAMEGA
16048|Murudef Dispensary|KAKAMEGA
16049|Musanda (ACK) Clinic|KAKAMEGA
16050|St Philiphs Mukomari|KAKAMEGA
16051|Musembe Dispensary (Lugari)|KAKAMEGA
16052|Musitinyi Dispensary|VIHIGA
16053|Musoli Health Clinic|KAKAMEGA
16054|Mutingongo Dispensary|KAKAMEGA
16055|Emutsesa Health Centre|KAKAMEGA
16056|Mwasi Med Clinc|KAKAMEGA
16057|Mwichio Amua Medical Clinic|VIHIGA
16058|Mwihila Mission Hospital|KAKAMEGA
16059|Nabongo Dispensary|KAKAMEGA
16060|Nadanya Dispensary|VIHIGA
16061|Naitiri Sub-County Hospital|BUNGOMA
16062|Nala Maternity and Nursing Home|KAKAMEGA
16063|Nalondo Cbm Dispensary|BUNGOMA
16064|Namagara Dispensary|KAKAMEGA
16065|Namasoli Health Centre|KAKAMEGA
16066|Nambale Sub County Hospital|BUSIA
16067|Namboboto Dispensary|BUSIA
16068|Nambuku Model Health Centre|BUSIA
16069|Namuduru Dispensary|BUSIA
16070|Namulungu Dispensary|KAKAMEGA
16071|Namwaya Clinic|BUNGOMA
16072|Nangina Dispensary|BUSIA
16073|Holy Family Nangina Hospital|BUSIA
16074|Nasewa Health Centre|BUSIA
16075|Nasianda Dispensary|BUNGOMA
16076|Nasusi Dispensary|BUNGOMA
16077|National Youth Service Dispensary|KAKAMEGA
16078|Navakholo Sub-District Hospital|KAKAMEGA
16079|Ndalu Health Centre|BUNGOMA
16080|New Busia Maternity & Nursing Home|BUSIA
16081|Ngalasia Dispensary|BUNGOMA
16082|Nyangori Health Centre|Vihiga
16083|Nyarotis Clinic|Kakamega
16084|Nzoia (ACK) Dispensary|KAKAMEGA
16085|Nzoia Sugar Dispensary|BUNGOMA
16086|Nzoia Matete Dispensary|KAKAMEGA
16087|Obekai Dispensary|BUSIA
16088|Ojm Medical Clinic|VIHIGA
16089|Pan M Medical Clinic|KAKAMEGA
16090|Pan Paper Dispensary|Bungoma
16091|Port Victoria Hospital|BUSIA
16092|Pwani Dispensary|BUNGOMA
16093|Rophy Clinic|KAKAMEGA
16094|Rotary Doctors Clinic|Vihiga
16095|Rukala Model Health Centre|BUSIA
16096|Rumbiye Dispensary|BUSIA
16097|Sabatia Eye Hospital Mission|VIHIGA
16098|Sabatia Health Centre|VIHIGA
16099|Sacha Health Centre|BUNGOMA
16100|Sango Dispensary|KAKAMEGA
16101|Savane Dispensary|KAKAMEGA
16102|Seregeya Dispensary|KAKAMEGA
16103|Serem Health Centre|VIHIGA
16104|Shamakhubu Health Centre|KAKAMEGA
16105|Shamberere Health Centre|KAKAMEGA
16106|Shianda Baptist Clinic|Kakamega
16107|Shibwe Sub-County Hospital|KAKAMEGA
16108|Shihalia Dispensary|KAKAMEGA
16109|Shihome Dispensary|KAKAMEGA
16110|Shikokho Dispensary|KAKAMEGA
16111|Shikunga Health Centre|KAKAMEGA
16112|Shikusa Health Centre|KAKAMEGA
16113|Shikusi Dispensary|KAKAMEGA
16114|Eshimukoko Health Centre|KAKAMEGA
16115|Eshinutsa Health Centre|KAKAMEGA
16117|Shiru Health Centre|VIHIGA
16118|Shisaba Dispensary|KAKAMEGA
16119|Shiseso Health Centre|KAKAMEGA
16120|Shitoto Medical Clinic|Kakamega
16121|Shitsitswi Health Centre|KAKAMEGA
16122|Shivanga Health Centre|KAKAMEGA
16123|Shibanze Dispensary|KAKAMEGA
16124|Siboti Health Centre|BUNGOMA
16125|Sikulu Dispensary|BUNGOMA
16126|Sinoko Dispensary (Bungoma East)|BUNGOMA
16127|Sinoko Dispensary (Likuyani)|KAKAMEGA
16128|Sio Port District Hospital|BUSIA
16129|Sirimba Dispensary|BUSIA
16130|Sirisia Hospital|BUNGOMA
16131|Sisenye Dispensary|BUSIA
16132|Sonak Clinic|KAKAMEGA
16133|Soy Resource Centre|Kakamega
16134|Soy Sambu Dispensary|KAKAMEGA
16135|Soysambu (ACK) Dispensary|BUNGOMA
16136|St Andrews Othodox Clinic|Kakamega
16137|St Claire Dispensary|BUSIA
16138|St Damiano Medical Centre|BUNGOMA
16139|St Marys Dispensary (Lugari)|KAKAMEGA
16140|St Marys Health Unit Chelelemuk|BUSIA
16141|St Marys Hospital (Mumias)|KAKAMEGA
16142|Imani Clinic|Kakamega
16143|St Pauline Nursing Home and Marternity|KAKAMEGA
16144|Chief Milimu Dispensary|KAKAMEGA
16145|St Pius Musoli Health Centre|KAKAMEGA
16146|St Susan Clinic|KAKAMEGA
16147|Sivilie Health Centre|KAKAMEGA
16148|Tamlega Dispensary|BUNGOMA
16149|Tanaka Nursing Home|BUSIA
16150|Teso  North Sub county Hospital|BUSIA
16151|Tigoi Health Centre|VIHIGA
16152|Tongaren Health Centre|BUNGOMA
16153|Tuikut Dispensary|BUNGOMA
16154|Turbo Forest Dispensary|KAKAMEGA
16155|Upendo Clinic (Navakholo)|KAKAMEGA
16156|Victorious Living Ministries (Vlm) Dispensary|Bungoma
16157|Vihiga County Referral Hosptial|VIHIGA
16158|Vihiga Health Centre|VIHIGA
16159|Wasundi Clinic|Vihiga
16160|Webuye Health Centre|BUNGOMA
16161|Webuye Hospital|BUNGOMA
16162|Webuye Nursing Home|Bungoma
16163|Webuye Surgical|BUNGOMA
16164|Kabras Action Group (KAG) Clinic|KAKAMEGA
16165|Your Family Clinic|BUSIA
16166|Marie Stopes Clinic (Dagoretti)|Nairobi
16167|Marie Stopes Clinic (Langata)|NAIROBI
16168|Revival Home Based Care Clinic|NAIROBI
16169|Lady Northey Dispensary|NAIROBI
16170|Sabasaba Catholic Dispensary|MURANG'A
16171|Gikono Dispensary|MURANG'A
16172|Kianjugu Dispensary|MURANG'A
16174|Karathe Medical Clinic|MURANGA
16175|Muthithi (PCEA) Dispensary|MURANG'A
16176|Care Medical Clinic (North Kinangop)|NYANDARUA
16177|Tico - Bao VCT|Kwale
16178|Kwetu VCT|Kilifi
16179|Maryango Medical Clinic|KILIFI
16180|New Heri Medical Centre|KILIFI
16181|Union Medical Clinic|KILIFI
16182|Khadija Medical Clinic|KILIFI
16184|Bombululu Medical Clinic|KILIFI
16185|Bengo Medical Clinic|KILIFI
16186|Dagamra Medical Clinic|KILIFI
16188|Mariakani Community Health Care Services|KILIFI
16189|Shangia Dispensary|KILIFI
16190|Vishakani Dispensary|KILIFI
16191|Chalani Dispensary|KILIFI
16192|Kambe Dispensary|KILIFI
16193|Jamii Medical Clinic|KILIFI
16194|Mwina Dispensary|TANA RIVER
16195|Kulesa Dispensary|Tana River
16196|Kinyadu Dispensary|Tana River
16197|Kilelengwani Dispensary|Tana River
16198|Shirikisho Methodist Dispensary|TANA RIVER
16199|Galili Dispensary|TANA RIVER
16200|Shirikisho Medical Dispensary|Tana River
16201|Mwina Methodist Dispensary|Tana River
16202|Baraka Medical Clinic (Lamu)|LAMU
16203|Kiwalwa Dispensary|TAITA TAVETA
16204|Tumaini Medical Clinic (Marsabit)|MARSABIT
16205|Hulahula Dispensary|MARSABIT
16206|Mountain Medical Clinic|MARSABIT
16207|Marsabit Modern Medical Clinic|MARSABIT
16208|Bravo Medical Clinic (Marsabit)|MARSABIT
16209|New Moon Medical Clinic|Marsabit
16210|Kilimanjaro Skin & Medical Clinic|Marsabit
16211|Fayaa Medical Clinic|Marsabit
16212|Oasis Diagnostic Laboratory|MARSABIT
16213|Logologo AIC Dispensary|MARSABIT
16214|Lontolio Dispensary|MARSABIT
16215|Catholic Hospital Laisamis|MARSABIT
16216|Kamboe Dispensary|MARSABIT
16217|Merille Dispensary|MARSABIT
16218|Mansile Dispensary|MARSABIT
16219|Kambi Ya Juu Catholic Dispensary (Isiolo)|ISIOLO
16220|Leparua Dispensary|ISIOLO
16221|Narrapu Dispensary|ISIOLO
16222|Mutethia Clinic|MERU
16223|Giaki Clinic|MERU
16224|Kaithe Stage Medcare Clinic|MERU
16225|Kaithe Medical Clinic|MERU
16226|Kithoka Outreach Clinic|MERU
16227|Joska Medical Care Clinic|MERU
16228|Thimangiri Medical Clinic|MERU
16229|Mweru Dispensary (Imenti South)|MERU
16230|Gatankene Dispensary|Meru
16231|Nkunjumu Dispensary|MERU
16232|Gaturi Dispensary|MERU
16233|Presbyterian Ttc Rubate Health Centre|THARAKA-NITHI
16234|Miathene District Hospital|MERU
16235|Kiguchwa Dispensary|MERU
16236|Meru university Hospital|MERU
16237|Karuguaru Dispensary|THARAKA-NITHI
16238|Embu Kmtc Dispensary|EMBU
16239|Kamaguna Dispensary|THARAKA-NITHI
16241|Rukenya Dispensary|THARAKA-NITHI
16242|Ccs Macumo Clinic|EMBU
16243|Dr Amardeep Singh Clinic|EMBU
16244|Galilee Medical Clinic|EMBU
16246|Mbondoni Health Centre  (Mwingi)|KITUI
16247|Musukini Dispensary|KITUI
16248|St Josephs Dispensary (Machakos)|Machakos
16250|St Michael Medical Services|MACHAKOS
16251|Kathome Medical Clinic|Machakos
16252|Sacred Heart Dispensary (Nzaikoni)|MACHAKOS
16253|Kitonyoni Dispensary|MAKUENI
16254|Kyuasini Health Centre|MAKUENI
16255|Memo Clinic|NYAMIRA
16256|Alfa Clinic|NYAMIRA
16257|Ogembo Medical Clinic|KISII
16258|Maram Dispensary|HOMA BAY
16259|Okok Dispensary|HOMA BAY
16260|St Agnes Clinic|MIGORI
16261|Moshi Clinic|MIGORI
16262|Victoria Clinic|MIGORI
16263|Soamam Medical Clinic|NYAMIRA
16264|Omwabo Medical Clinic|NYAMIRA
16265|Nyamagesa Dispensary|KISII
16266|Nyagancha Dispensary|NYAMIRA
16267|Chemin Clinic|KISII
16268|Diruma Dispensary|Migori
16269|Kipingi Dispensary|MIGORI
16270|Kombato Dispensary|Migori
16271|Kumoni Dispensary|Migori
16272|Mugabo Dispensary|Migori
16273|Namba Kodero Dispensary|Migori
16274|Ngimalo Dispensary|Migori
16275|Nyakurungoto Dispensary|MIGORI
16276|Ogwedhi Sigawa Dispensary|Migori
16277|Ondong Dispensary|MIGORI
16278|Thim Lich Dispensary|Migori
16279|Yago Dispensary|MIGORI
16280|Kenyerere Health Centre (Nyamira)|NYAMIRA
16281|Getiesi Health Centre|NYAMIRA
16282|Kasongo Dispensary|KISUMU
16283|Kadinda Health Centre|KISUMU
16284|Oriang (SDA) Health Centre|HOMA BAY
16285|Bultohama Dispensary|GARISSA
16286|Arbajahan Nomadic Mobile Clinic|WAJIR
16287|Garissa University College Dispensary|GARISSA
16288|Libahlow Nomadic Clinic|GARISSA
16289|Baraki Dispensary|GARISSA
16290|Eldere Dispensary|GARISSA
16291|Port Health Dispensary (Wajir East)|WAJIR
16292|Mansa Nomadic Clinic|WAJIR
16293|Lafey Nomadic Dispensary|MANDERA
16294|Alnas Medical Clinic|Mandera
16295|Rainbow Medical Clinic|Mandera
16296|Mandera Medicare Clinic|MANDERA
16297|Banadir Clinic|MANDERA
16298|Mowlana Medical Clinic|MANDERA
16299|Al-Ansar Medical Clinic|Mandera
16300|Rowla Medical Clinic|Mandera
16301|Northern Medical Clinic|MANDERA
16302|Metameta Clinic|Mandera
16303|Paramount Medical Clinic|MANDERA
16304|Sunrise Medical Clinic (Mandera East)|MANDERA
16305|Tawakal Medical Clinic (Mandera East)|MANDERA
16306|Bullampya Medical Clinic|MANDERA
16307|Drugmart Medical Clinic|MANDERA
16308|Amal Medical Clinic|MANDERA
16309|Pioneer Medical Clinic (Mandera East)|Mandera
16310|Mankind Medical Clinic|Mandera
16311|Bismillahi Medical Clinic|MANDERA
16313|Buruburu Dispensary|MANDERA
16314|Takaba Nomadic Mobile|MANDERA
16315|Tolilet Dispensary|NANDI
16316|Sumoiyot Dispensary|KERICHO
16317|Kapletundo Dispensary|BOMET
16318|Kapkures Dispensary (Sotik)|BOMET
16319|Times Medical Clinic|SAMBURU
16320|Pims Medical Clinic|SAMBURU
16321|Alpha Medical Clinic|SAMBURU
16322|Maralal Medical Clinic|SAMBURU
16323|Annet Dispensary|WEST POKOT
16324|Lokori Primary Health Care Programme|TURKANA
16325|Mashangwa Dispensary|NAROK
16326|Kuresiet Dispensary|NAROK
16327|Mogoiywet Dispensary|NAROK
16328|Olchobosei Clinic|NAROK
16329|Inkoirienito Dispensary|NAROK
16330|Olenkasurai Dispensary|NAROK
16331|Kamangunet VCT|NANDI
16332|Tambach T T College Dispensary|ELEGEYO-MARAKWET
16333|Tugumoi Dispensary (Metkei)|ELEGEYO-MARAKWET
16334|Kimoloi Dispensary|ELEGEYO-MARAKWET
16335|Kaparon Health Centre|ELEGEYO-MARAKWET
16336|Chesoi Medical Clinic|ELEGEYO-MARAKWET
16337|Lelmolok Nursing Home|UASIN GISHU
16338|Bindura Dispensary|UASIN GISHU
16339|Panpaper Dispensary|Uasin Gishu
16340|Kayanet Clinic|UASIN GISHU
16341|Nazareth Medical Clinic (Wareng)|UASIN GISHU
16342|Burnt Forest Medical Clinic|UASIN GISHU
16343|Patrician Dispensary|UASIN GISHU
16344|St Getrude Dispensary|UASIN GISHU
16345|St Ladislaus Dispensary|UASIN GISHU
16346|Kalyet Clinic (Wareng)|Uasin Gishu
16347|Burnt Forest Rhdc (Eldoret East)|UASIN GISHU
16348|Family Health Options Kenya (Eldoret)|UASIN GISHU
16349|Emc Kimumu Dispensary|UASIN GISHU
16350|Ainabkoi (RCEA) Health Centre|UASIN GISHU
16351|Twiga Dispensary|Uasin Gishu
16352|Hospice Dispensary|UASIN GISHU
16353|Dr Nabakwe Clinic|UASIN GISHU
16354|Kapkei Dispensary|UASIN GISHU
16355|Dr Nyandiko Clinic|UASIN GISHU
16356|Mwangaza Medical Clinic|UASIN GISHU
16357|Imani Dispensary|UASIN GISHU
16358|Starlight Mti Moja|UASIN GISHU
16359|Kibulgeny Dispensary|UASIN GISHU
16360|Jumia Medical Clinic|Uasin Gishu
16361|Bikeke Health Centre|TRANS NZOIA
16362|Kiminini Health Centre|TRANS NZOIA
16363|Manor House Agricultural Health Clinic|Trans Nzoia
16364|Matunda  Sub county Hospital|TRANS NZOIA
16366|Nakwijit Dispensary|WEST POKOT
16367|Alale Health Centre|WEST POKOT
16368|Tiinei Dispensary|WEST POKOT
16369|Losam Dispensary|WEST POKOT
16370|Orolwo Dispensary|WEST POKOT
16371|Kamla Community Dispensary|WEST POKOT
16372|Kamla Bamako Initiative Dispensary|West Pokot
16373|Kangoletiang Dispensary|WEST POKOT
16374|Kiwawa (ACCK) Dispensary|West Pokot
16375|Kamketo Dispensary|WEST POKOT
16376|Lamorna Farm Clinic|NAKURU
16377|Revival Baptist VCT Centre|NAKURU
16378|Gatamaiyo Dispensary|Nakuru
16379|Elementeita Dispensary|Nakuru
16380|Namocha Dispensary|Nakuru
16381|Kinungi Dispensary|Nakuru
16382|Ngondi Dispensary|NAKURU
16383|Olemila Stand Alone VCT|Nandi
16384|Our Lady of Mercy (Magumu)|NYANDARUA
16386|Gatuto Dispensary|KIRINYAGA
16387|Mukangu Health Centre|KIRINYAGA
16388|Mahanga Dispensary (Bokoli)|BUNGOMA
16389|Matulo Dispensary|BUNGOMA
16390|Kihingo Dispensary (CDF)|NAKURU
16391|Korao Dispensary|NAKURU
16392|FGC of Kenya Medical Centre|Nakuru
16393|Tulwet Dispensary (Kuresoi)|NAKURU
16395|Mwangate Dispensary|NAKURU
16396|Mwigito Dispensary|Nakuru
16397|Gatimu Dispensary|Nakuru
16398|Kimugul Dispensary|Nakuru
16399|Mukorombosi Dispensary|NAKURU
16400|Gichobo Dispensary|Nakuru
16401|Kapsita Dispensary|Nakuru
16402|Naishi Game Dispensary|Nakuru
16403|Total Dispensary|NAKURU
16404|Kiptororo Dispensary|NAKURU
16406|Turi Dispensary (CDF)|NAKURU
16407|Sururu Health Centre (CDF)|NAKURU
16408|Kiamberiria Dispensary (CDF)|Nakuru
16409|St Joseph Nursing Home (Sirikwa)|NAKURU
16410|Matumaini Dispensary|NAKURU
16411|Afya Bora Medical Clinic|Nakuru
16412|Mau-Narok Health Services|NAKURU
16413|Gsu Dispensary|NAKURU
16414|Kapsimbeiywo Dispensary|NAKURU
16415|Kewamoi Dispensary|NAKURU
16416|Mulukaka Clinic|KAKAMEGA
16417|Terige Dispensary (CDF)|NANDI
16418|St Marys Yala Dispensary|SIAYA
16419|Paula Nursing Home|SIAYA
16420|Ochude Dispensary|BUSIA
16421|Changara (GOK) Dispensary|BUSIA
16422|Ekerubo Dispensary (Kisii South)|KISII
16423|Nyabioto Dispensary|KISII
16424|Entanke Dispensary|Kisii
16425|Isamwera Dispensary|KISII
16426|Pelewa Dispensary (CDF)|Kajiado
16427|Esonorua Dispensary|KAJIADO
16428|Kilinito Dispensary (CDF)|KAJIADO
16429|Olnarau Dispensary (CDF)|Kajiado
16430|Pakasse Dispensary|Kajiado
16431|Murantawa Dispensary|KAJIADO
16432|Donyo Sabuk Dispensary|MACHAKOS
16433|Kakuyuni Health Centre|MACHAKOS
16434|Katheka Dispensary|MACHAKOS
16435|Mukunike Dispensary|MACHAKOS
16436|Kimiti Model Health Centre|MACHAKOS
16437|Kituluni Dispensary|MACHAKOS
16438|Kyeleni Health Centre|MACHAKOS
16439|Matungulu Health Centre|MACHAKOS
16440|Sengani Dispensary|MACHAKOS
16441|Bona Medical Clinic|MOMBASA
16442|Genesis Medicare|MOMBASA
16443|Elele Nomadic Clinic|MANDERA
16444|Garsesala Dispensary|Mandera
16445|Kariko Dispensary|KIRINYAGA
16446|PCEA Gateway|KIRINYAGA
16447|Safi Medical Clinic|KIRINYAGA
16448|Jasho Medical Clinic|VIHIGA
16449|Egago Dispensary|VIHIGA
16450|Junction Medical Clinic|VIHIGA
16451|Makutano Medical Clinic|VIHIGA
16452|Agma Clinic|Vihiga
16453|Jepkoyai Dispensary|VIHIGA
16455|Joint Partner Medical Clinic|VIHIGA
16456|Kaptech Dispensary|VIHIGA
16457|Kaptisi Dispensary|VIHIGA
16458|Kimogoi Dispensary|VIHIGA
16461|Rehema VCT Centre|VIHIGA
16462|Kariakomo Dispensary|THARAKA-NITHI
16463|Gategi Health Centre|EMBU
16464|Ishiara Sub-District Hospital|EMBU
16465|Kiambere Health Centre|EMBU
16466|Kiritiri Health Centre|EMBU
16467|Mbeere District Hospital|EMBU
16468|Riandu Dispensary|EMBU
16469|Chepseon-VCT Site|KERICHO
16470|Segetet Dispensary|KERICHO
16471|Tea Research Foundation Dispensary|KERICHO
16472|Kitoi Dispensary|KERICHO
16473|Kiprengwet Dispensary|KERICHO
16475|Chagaik Dispensary|KERICHO
16476|Muchuro Dispensary|ISIOLO
16477|Badana Dispensary|ISIOLO
16478|Nabuganda Dispensary|Busia
16479|Wakhungu Dispensary|Busia
16480|Kabuodo Dispensary|Busia
16481|Imulama Dispensary|KAKAMEGA
16482|Mulembe Clinic|KAKAMEGA
16483|Shikumu Dispensary|KAKAMEGA
16484|Imalaba Dispensary|KAKAMEGA
16485|Sikarira Dispensary|BUSIA
16486|Musibiriri Dispensary|BUSIA
16487|Ruanda Dispensary|BUNGOMA
16488|Kubura Dispensary|BUNGOMA
16489|Mayanja Dispensary|BUNGOMA
16491|Afya Bora Medical Clinic (CFW Clinic Gichugu)|KIRINYAGA
16492|Apha Laboratory| Tech & Technologists Board
16496|St Annes Cry For The World Clinic (Raimu)|Kirinyaga
16497|Kiamutugu CFW Clinic|KIRINYAGA
16498|Dave Laboratory|KIRINYAGA
16499|Ecclesiates Gathuthuma Bamako|Kirinyaga
16500|Genesis Community Bamako Initiative|KIRINYAGA
16502|Kerugoya Medical Services and Advisory Centre|Kirinyaga
16503|Kiangai Laboratory| Tech & Technologists Board
16504|Kibirigwi Laboratory| Tech & Technologists Board
16505|M K M Clinic|KIRINYAGA
16506|Maisha Bora Clinic|Kirinyaga
16507|Mugumo Clinic/Laboratory|KIRINYAGA
16508|Mwea Medical Clinic|KIRINYAGA
16509|Olive Health Care/Laboratory|KIRINYAGA
16511|Tumaini Clinic/Laboratory|Kirinyaga
16512|Rwathe Dispensary|MURANGA
16513|St Jude Medical Clinic (Maragua)|MURANG'A
16514|Woodpark Med Clinic|MURANG'A
16516|Ahadi Medical Clinic|KILIFI
16517|Hosana Medical Clinic|Kwale
16518|Kinango Medical Clinic|KWALE
16519|Pendo Medical Clinic (Kinango)|KWALE
16520|Samburu Medical Centre|KWALE
16521|Chemichemi Medical Clinic|Kilifi
16522|Hidaya Medical Clinic|Kilifi
16523|Mwavizi Medical Clinic|KILIFI
16524|Sacred Heart Medical Clinic|Kilifi
16525|San Marco Project Clinic|KILIFI
16527|Stanbridge Care Centre|KILIFI
16528|Subira Medical Clinic|KILIFI
16529|Tumaini Medical Clinic (Malindi)|Kilifi
16530|Al-Bir Medical Centre|Mombasa
16531|Avenue Health Care|LAMU
16532|Bakarani Community Clinic|MOMBASA
16533|Beta Medical & Skin Clinic|MOMBASA
16534|Bombolulu Staff Clinic|MOMBASA
16536|Community Medical Centre (Kongowea)|MOMBASA
16537|Corner Medical Clinic|MOMBASA
16538|Crystal Medical Centre|MOMBASA
16539|Dr Rati S Shah|MOMBASA
16540|Gama Medical Clinic|Mombasa
16541|Kuze Health Care|MOMBASA
16543|Nyali Children Hospital|MOMBASA
16544|St Anne Medical Centre (Mombasa)|Mombasa
16545|Vikwatani Community Medical Clinic|MOMBASA
16546|Gombato Dispensary (CDF)|KWALE
16547|Kinondo Kwetu Community Clinic|KWALE
16548|Mwachande Medical Clinic|KWALE
16549|Mwananyamala (CDF) Dispensary|KWALE
16550|St Joseph Maledi Clinic|KWALE
16551|Tawakal Medical Clinic (Msambweni)|KWALE
16552|Ukunda Medical Clinic|KWALE
16553|Ukunda Primary Health Care Dispensary|KWALE
16554|Mwashuma Dispensary (CDF)|TAITA TAVETA
16555|Theere Health Centre|MERU
16556|Afya Medical Clinic (KIBIRICHIA)|MERU
16557|Almed Health Products|MANDERA
16558|Boddu Pharmacy Ltd|Meru
16559|Buuri Chemist / Laboratory|MERU
16561|Diplomat Clinic|MERU
16562|Dorjos Health Services|MERU
16563|Dorjos Laboratory|Meru
16564|Dr Kiomes Clinic|MERU
16565|Dr Ngatias Clinic|MERU
16567|Eastern Consultans Laboratory|MERU
16568|Eastern Medical Consultants|MERU
16569|Filhia Medical Clinic|MERU
16570|Gakoromone Medical Clinic|MERU
16571|General Medical Clinic|MERU
16572|General Medical Laboratory|MERU
16573|Generation Medical Clinic/Lab|MERU
16574|Genesis Clinic (Imenti North)|Meru
16575|Huduma Medical Clinic|MERU
16576|Huruma Medical Centre|MERU
16577|Ideal Health Laboratory|MERU
16578|Ideal Medical /Fp Clinic|MERU
16579|Imani Medical Clinic|MERU
16581|Imenti X-Ray Services|MERU
16585|Jamii Medical Clinic (Meru)|MERU
16586|Joska Medical Care|MERU
16587|Kaithe Stage Medcare|MERU
16588|Kamuti Clinic|MERU
16590|Kims Intergrated Clinic|MERU
16591|Kiramburune Medical Clinic|MERU
16592|Kirogine Medical Clinic|MERU
16593|Lily Clinic|Meru
16594|Makutano Medical Clinic/Lab|MERU
16595|Marble Clinic|MERU
16596|Marble Medical Laboratory|MERU
16597|Mayo Medical Clinic|MERU
16598|Mayo Medical Laboratory|MERU
16599|Meru Clinic|MERU
16600|Meru Consultants|MERU
16601|Meru Consultants Laboratory|MERU
16602|Meru Dental Services|MERU
16603|Meru Diagnostic Centre|MERU
16604|Meru Dignostic / Laboratory Services|MERU
16605|Meru Medical /ENT Clinic|MERU
16606|Meru Medical Diagnostic Imaging Centre Ltd|MERU
16607|Meru Medical Plaza|MERU
16608|Meru Medical Plaza Laboratory|MERU
16610|Mirigamieru Health Facility|MERU
16611|Mt Kenya Herbal Centre|Meru
16612|Muguna West Clinic|MERU
16613|Murugu Herbal Clinic|Meru
16615|Mutindwa Laboratory|MERU
16616|Mutindwa Med Clinic|MERU
16617|Myopic Eye Clinic|MERU
16618|Nehema Medical Clinic|MERU
16619|Nehema Medical Lab|MERU
16620|New Avenue Medical Clinic|MERU
16621|New Southlands Laboratory|MERU
16622|New Southlands Med Clinic|MERU
16623|Nica Kaunjira Dispensary|MERU
16624|Ntima Medical Clinic|MERU
16626|Optician Clinic|MERU
16629|Posland Medical Clinic|MERU
16630|Pr Medical Clinic (Buuri)|MERU
16631|Pr Medical Clinic (Ngushishi)|Meru
16632|Ruiri Medical Clinic|MERU
16633|Snowview Medical Clinic|Meru
16634|Timau Integrated Medical Centre|MERU
16635|Town Clinic Laboratory|MERU
16636|Town Medical Clinic|MERU
16637|Tumaini Medial Clinic (Miriga Mieru West)|MERU
16638|Tumaini Medical Clinic (Buuri)|MERU
16639|Tumaini Medical Clinic Laboratory|MERU
16640|Upendo Medical Laboratory|MERU
16641|Wananchi Health Services|MERU
16642|Wananchi Health Services Laboratory|MERU
16643|Kalii Dispensary|MAKUENI
16644|St Martin Medical Clinic|MAKUENI
16645|Makengi Dispensary (Maara)|THARAKA-NITHI
16646|Mwikia Clinic|THARAKA-NITHI
16647|Ponya Clinic|THARAKA-NITHI
16649|Ikalaasa Dispensary|Machakos
16650|Kavumbu Dispensary (Mwala)|MACHAKOS
16651|Tumaini Medical Centre (Masii)|MACHAKOS
16652|Yathui Dispensary|MACHAKOS
16653|Ithengeli Dispensary|KITUI
16655|Kiomo Dispensary|KITUI
16656|Mathunzini Dispensary|KITUI
16657|St Monica Catholic Dispensary (Nguutani)|KITUI
16658|Women Care Clinic|GARISSA
16659|Furqan Dispensary|GARISSA
16660|Nderema Dispensary|NYAMIRA
16661|Dunga Nursing Home|KISUMU
16662|Liverpool VCT (Kisumu East)|KISUMU
16663|Tuungane Youth Centre (Kisumu East)|KISUMU
16664|Usoma Dispensary|KISUMU
16665|Girigiri Dispensary|MIGORI
16666|Nyaitara Dispensary|MIGORI
16667|Beacon of Hope Clinic (Kajiado)|KAJIADO
16668|Drop Inn Ray Clinic|KAJIADO
16669|Ndubusat Bethel Dispensary|KERICHO
16670|Baraka Medical Clinic (Samburu East)|SAMBURU
16671|Kimawit-Uswet Dispensary|BOMET
16672|Kisonei Dispensary|BARINGO
16673|Sorok Dispensary|BARINGO
16674|Kapletingi Dispensary|ELEGEYO-MARAKWET
16675|Toror Medical Clinic|ELEGEYO-MARAKWET
16676|GOK Rumuruti Prisons Dispensary|LAIKIPIA
16677|Kabati Dispensary (Laikipia West)|LAIKIPIA
16678|Kiruri Dispensary (Laikipia West)|LAIKIPIA
16679|Mahianyu Dispensary|LAIKIPIA
16680|Chesetan Dispensary|ELEGEYO-MARAKWET
16681|Gerol|Nakuru
16682|Tonymed Medical Clinic|NAKURU
16683|Kuresoi Health Centre|NAKURU
16684|Likia Dispensary|NAKURU
16685|St James Medical Clinic|NAKURU
16686|Hope Medical Clinic (Nakuru)|NAKURU
16688|Meguara Dispensary|NAROK
16689|Narolong Dispensary (Trans Mara West)|NAROK
